thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],backpressure_latency_rate,write_latency_rate,write_count,buffer_count,byte_count
18,6,4,512,2095,40,8,10,0,50,1000000,1,0,3810611,0.0002,358.4307,2.87667e+08,,0.993656,642,7108,2438850688
18,6,4,512,2095,40,8,10,0,50,1000000,1,0,3834244,0.0002,362.8567,2.90184e+08,,0.99416,652,7191,2453933680
18,6,4,512,2095,40,8,10,0,50,1000000,1,0,3826125,0.0002,369.4404,2.89186e+08,,0.993727,649,6993,2448988128
26,6,4,512,2095,40,8,10,0,50,1000000,1,0,4109035,0.0003,483.9579,3.10068e+08,,0.993833,536,8698,2629940992
26,6,4,512,2095,40,8,10,0,50,1000000,1,0,4163397,0.0003,502.8665,3.14115e+08,,0.99296,540,8712,2664748720
26,6,4,512,2095,40,8,10,0,50,1000000,1,0,4135729,0.0003,494.3375,3.12074e+08,,0.994128,543,8740,2646958256
26,6,4,512,2095,40,8,10,0,50,1000000,1,0,4165196,0.0003,493.3093,3.14232e+08,,0.993852,548,8720,2666006848
26,6,4,512,2095,40,8,10,0,50,1000000,1,0,4004688,0.0003,451.2080,3.02029e+08,,0.992999,522,8613,2563403664
34,6,4,512,2095,40,8,10,0,50,1000000,1,0,3952274,0.0003,565.7447,2.97712e+08,,0.992429,457,9719,2529397584
34,6,4,512,2095,40,8,10,0,50,1000000,1,0,4054793,0.0003,579.3675,3.03354e+08,,0.991213,459,9797,2595063312
34,6,4,512,2095,40,8,10,0,50,1000000,1,0,4042522,0.0003,588.8054,3.04728e+08,,0.991653,448,9575,2587335408
34,6,4,512,2095,40,8,10,0,50,1000000,1,0,4005444,0.0003,605.8290,3.01365e+08,,0.991557,448,9605,2563418416
34,6,4,512,2095,40,8,10,0,50,1000000,1,0,4016169,0.0003,639.5525,3.02068e+08,,0.992476,442,9432,2570550800
42,6,4,512,2095,40,8,10,0,50,1000000,1,0,4024215,0.0004,619.9414,3.01868e+08,,0.991806,402,10594,2575615216
42,6,4,512,2095,40,8,10,0,50,1000000,1,0,4011294,0.0004,636.2489,3.02123e+08,,0.986074,414,10905,2567432208
42,6,4,512,2095,40,8,10,0,50,1000000,1,0,4064314,0.0004,737.0413,3.04443e+08,,0.991325,386,10205,2601222096
42,6,4,512,2095,40,8,10,0,50,1000000,1,0,4006818,0.0004,636.9838,3.01048e+08,,0.991874,403,10596,2564850752
42,6,4,512,2095,40,8,10,0,50,1000000,1,0,4003874,0.0004,606.3562,3.00951e+08,,0.991715,408,10771,2562689632
50,6,4,512,2095,40,8,10,0,50,1000000,1,0,4232688,0.0005,966.7643,3.149e+08,,0.990592,329,10196,2708955952
50,6,4,512,2095,40,8,10,0,50,1000000,1,0,4148138,0.0005,948.5483,3.07388e+08,,0.991428,340,10609,2655182800
50,6,4,512,2095,40,8,10,0,50,1000000,1,0,4164432,0.0005,1139.4415,3.11983e+08,,0.991187,313,9675,2665317648
50,6,4,512,2095,40,8,10,0,50,1000000,1,0,4147457,0.0005,873.8973,3.10949e+08,,0.990644,325,10005,2654373744
50,6,4,512,2095,40,8,10,0,50,1000000,1,0,4205094,0.0005,1093.9024,3.14223e+08,,0.991058,317,9642,2691488240
