thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],write_latency_rate,write_count,buffer_count,byte_count,txn_latency,log_queue_latency,write_latency,notify_latency,backpressure_latency,wait_depoch_latency,mean_depoch_diff,sdev_depoch_diff,max_depoch_diff,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses
208,16,4,512,2095,40,8,10,0,0,1000000,1,0,38070725,0.0039,187.6837,5.75911e+09,0.97002,2558,118780,48732210560,0.0016,54.5617,1.0603,132.0601,3.3979,,3.03479,0.754572,5,,,
208,16,4,512,2095,40,8,10,0,0,1000000,1,0,39592759,0.0062,174.4000,6.00718e+09,0.973008,2665,124679,50680497568,0.0016,51.4346,1.0717,121.8921,3.1757,,3.09606,0.67155,5,,,
208,16,4,512,2095,40,8,10,0,0,1000000,1,0,38873919,0.0032,178.4326,5.87777e+09,0.974188,2645,122237,49760351072,0.0016,52.8816,1.0744,124.4751,3.2866,,3.06465,0.690311,5,,,
208,16,4,512,2095,40,8,10,0,0,1000000,1,0,39809535,0.0032,176.4317,6.02996e+09,0.978017,2687,124921,50957973056,0.0016,51.2959,1.0649,124.0693,3.1525,,3.0789,0.702425,4,,,
40,24,4,512,2095,40,8,10,0,0,1000000,1,0,30771480,0.0015,57.4738,4.69087e+09,0.800991,43146,79368,39388585648,0.0009,6.9817,1.3602,49.1310,0.0979,,1.13742,0.344291,2,,,
40,24,4,512,2095,40,8,10,0,0,1000000,1,0,30597014,0.0020,57.8755,4.66579e+09,0.794005,42943,78627,39165257328,0.0010,7.0155,1.3454,49.5137,0.0998,,1.13881,0.345754,2,,,
40,24,4,512,2095,40,8,10,0,0,1000000,1,0,30694119,0.0015,58.1365,4.68052e+09,0.797432,42282,79383,39289565968,0.0010,7.0400,1.3531,49.7424,0.0990,,1.1362,0.34301,2,,,
40,24,4,512,2095,40,8,10,0,0,1000000,1,0,30472514,0.0015,58.2693,4.64571e+09,0.794547,42670,79220,39005913536,0.0010,6.9942,1.3556,49.9185,0.0982,,1.13522,0.341966,2,,,
40,24,4,512,2095,40,8,10,0,0,1000000,1,0,30734258,0.0015,57.8218,4.68707e+09,0.797665,42901,79525,39340946912,0.0009,7.0020,1.3529,49.4660,0.1006,,1.13934,0.346309,2,,,
72,24,4,512,2095,40,8,10,0,0,1000000,1,0,43513418,0.0025,69.3491,6.62466e+09,0.992726,13842,114585,55698759248,0.0011,15.8923,1.6330,51.8227,0.3004,,1.84164,0.388112,3,,,
